sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	localityId	localityName	decimalLatitude	decimalLongitude	YYYY	MM	DD	HH	mm	ss	observationDateTime	referenceDoi	referenceUrl	referenceCitation
	WORMS:421771	Synalpheus townsendi					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169648	Aplysina fulva					GEONAMES:3523788	Bajos de Sisal	21.44	-90.27721944	2014	1	1	00	00	00	2014-1-1T00:00:00Z		http://132.248.9.195/ptd2018/octubre/0781354/Index.html	"Ugalde G, DM (2014) Aspectos ecológicos de los camarones Carídeos asociados a espojas de la costa sureste del Golfo de México. Universidad Nacional Autónoma de México."
	WORMS:240847	Alpheus cristulifrons					http://purl.obolibrary.org/obo/RO_0002442	mutualistOf		WORMS:169648	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z	10.1007/978-3-642-75656-6_44	https://link.springer.com/chapter/10.1007%2F978-3-642-75656-6_44	Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:421678	Anchistioides antiguensis					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169648	Aplysina lacunosa					GEONAMES:3533115	Alacranes	22.38691389	-89.67908889	2014	1	1	00	00	00	2014-1-1T00:00:00Z		http://132.248.9.195/ptd2018/octubre/0781354/Index.html	"Ugalde G, DM (2014) Aspectos ecológicos de los camarones Carídeos asociados a espojas de la costa sureste del Golfo de México. Universidad Nacional Autónoma de México."
	WORMS:205612	Gonodactylus sp					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169648	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z			Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:587907	Holthuisaeus bermudensis					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169648	Aplysina lacunosa					GEONAMES:3533115	Alacranes	22.38691389	-89.67908889	2014	1	1	00	00	00	2014-1-1T00:00:00Z		http://132.248.9.195/ptd2018/octubre/0781354/Index.html	"Ugalde G, DM (2014) Aspectos ecológicos de los camarones Carídeos asociados a espojas de la costa sureste del Golfo de México. Universidad Nacional Autónoma de México."
	WORMS:587907	Holthuisaeus bermudensis					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169649	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z			Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:136235	Leptochelia sp.					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z			Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:422133	Melybia thalamita					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z			Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:392360	Munida irrasa					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z			Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:205958	Pachycheles sp.					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z			Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:366662	Pagurus brevidactylus					http://purl.obolibrary.org/obo/RO_0002442	mutualistOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z	10.1007/978-3-642-75656-6_44	https://link.springer.com/chapter/10.1007%2F978-3-642-75656-6_44	Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:422141	Paraliomera longimana					http://purl.obolibrary.org/obo/RO_0002442	mutualistOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z	10.1007/978-3-642-75656-6_44	https://link.springer.com/chapter/10.1007%2F978-3-642-75656-6_44	Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:421696	Periclimenaeus bredini					http://purl.obolibrary.org/obo/RO_0002442	mutualistOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z	10.1007/978-3-642-75656-6_44	https://link.springer.com/chapter/10.1007%2F978-3-642-75656-6_44	Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:421697	Periclimenaeus caraibicus					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3533115	Alacranes	22.38691389	-89.67908889	2014	1	1	00	00	00	2014-1-1T00:00:00Z		http://132.248.9.195/ptd2018/octubre/0781354/Index.html	"Ugalde G, DM (2014) Aspectos ecológicos de los camarones Carídeos asociados a espojas de la costa sureste del Golfo de México. Universidad Nacional Autónoma de México."
	WORMS:421701	Periclimenaeus perlatus					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3533115	Alacranes	22.38691389	-89.67908889	2014	1	1	00	00	00	2014-1-1T00:00:00Z		http://132.248.9.195/ptd2018/octubre/0781354/Index.html	"Ugalde G, DM (2014) Aspectos ecológicos de los camarones Carídeos asociados a espojas de la costa sureste del Golfo de México. Universidad Nacional Autónoma de México."
	WORMS:421701	Periclimenaeus perlatus					http://purl.obolibrary.org/obo/RO_0002442	mutualistOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z	10.1007/978-3-642-75656-6_44	https://link.springer.com/chapter/10.1007%2F978-3-642-75656-6_44	Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:421701	Periclimenaeus perlatus					http://purl.obolibrary.org/obo/RO_0002442	mutualistOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z	10.1007/978-3-642-75656-6_44	https://link.springer.com/chapter/10.1007%2F978-3-642-75656-6_44	Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:106941	Pilumnus sp.					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z			Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:240870	Synalpheus fritzmuelleri					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3533115	Alacranes	22.38691389	-89.67908889	2014	1	1	00	00	00	2014-1-1T00:00:00Z		http://132.248.9.195/ptd2018/octubre/0781354/Index.html	"Ugalde G, DM (2014) Aspectos ecológicos de los camarones Carídeos asociados a espojas de la costa sureste del Golfo de México. Universidad Nacional Autónoma de México."
	WORMS:421763	Synalpheus minus					http://purl.obolibrary.org/obo/RO_0002442	mutualistOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z	10.1007/978-3-642-75656-6_44	https://link.springer.com/chapter/10.1007%2F978-3-642-75656-6_44	Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:421771	Synalpheus townsendi					http://purl.obolibrary.org/obo/RO_0002440   	symbiontOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3533115	Alacranes	22.38691389	-89.67908889	2014	1	1	00	00	00	2014-1-1T00:00:00Z		http://132.248.9.195/ptd2018/octubre/0781354/Index.html	"Ugalde G, DM (2014) Aspectos ecológicos de los camarones Carídeos asociados a espojas de la costa sureste del Golfo de México. Universidad Nacional Autónoma de México."
	WORMS:421771	Synalpheus townsendi					http://purl.obolibrary.org/obo/RO_0002442	mutualistOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z	10.1007/978-3-642-75656-6_44	https://link.springer.com/chapter/10.1007%2F978-3-642-75656-6_44	Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
	WORMS:246469	Thor manningi					http://purl.obolibrary.org/obo/RO_0002442	mutualistOf		WORMS:169656	Aplysina lacunosa					GEONAMES:3633649	Archipielago Los Roques	11.74583333	-66.545	1985	1	1	00	00	00	1985-1-1T00:00:00Z	10.1007/978-3-642-75656-6_44	https://link.springer.com/chapter/10.1007%2F978-3-642-75656-6_44	Villamizar E (1985) Fauna asociada a las esponjas Aplysina archeri y Aplysina lacunosa a lo largo de un gradiente de profundidad en el parque nacional Archipielago de los Roques. Tesis de Licenciatura en Biología Univercidad Central de Venezuela Venezuela
